# Y X speed speed_diff a0 a1
2.647058823529411686e+00 7.352941176470588758e-01 3.189782483419806525e+00 2.454488365772747649e+00 5.134703878209507799e-01 4.491358929517295095e-01
2.794117647058823817e+00 7.352941176470588758e-01 3.187118504235818328e+00 2.451824386588759452e+00 5.087533008874701723e-01 4.489061416111681524e-01
2.941176470588235503e+00 7.352941176470588758e-01 3.188425699528507629e+00 2.453131581881448753e+00 4.991990052748812579e-01 4.522175608511314615e-01
3.088235294117647189e+00 7.352941176470588758e-01 3.195048209811848228e+00 2.459754092164789352e+00 4.843445735025574961e-01 4.593057796952962901e-01
3.235294117647058876e+00 7.352941176470588758e-01 3.205504286673801495e+00 2.470210169026742619e+00 4.644039147393133615e-01 4.699575364317128412e-01
3.382352941176470562e+00 7.352941176470588758e-01 3.222076228197029657e+00 2.486782110549970781e+00 4.394193208817852581e-01 4.840061864058946006e-01
3.529411764705882248e+00 7.352941176470588758e-01 3.243212331014342809e+00 2.507918213367283933e+00 4.096624517624094519e-01 5.014278398403592130e-01
3.676470588235294379e+00 7.352941176470588758e-01 3.270571661514657169e+00 2.535277543867598293e+00 3.755124355927226820e-01 5.219930668883818736e-01
3.823529411764706065e+00 7.352941176470588758e-01 3.301936171116886864e+00 2.566642053469827989e+00 3.387180069409183036e-01 5.445256079293941953e-01
3.970588235294117752e+00 7.352941176470588758e-01 3.338335585739817368e+00 2.603041468092758493e+00 3.002333187496525335e-01 5.685726829848984920e-01
4.117647058823529882e+00 7.352941176470588758e-01 3.378485258653905809e+00 2.643191141006846934e+00 2.616190321556823850e-01 5.936794694101987790e-01
4.264705882352941124e+00 7.352941176470588758e-01 3.424046140817391226e+00 2.688752023170332350e+00 2.243613525251201279e-01 6.189901457733758550e-01
4.411764705882353255e+00 7.352941176470588758e-01 3.472909599219230259e+00 2.737615481572171383e+00 1.894476457365980027e-01 6.441211927442210827e-01
4.558823529411764497e+00 7.352941176470588758e-01 3.522722371211067127e+00 2.787428253564008251e+00 1.579188419760177431e-01 6.687084605475427379e-01
4.705882352941176627e+00 7.352941176470588758e-01 3.577459206893667254e+00 2.842165089246608378e+00 1.303976625481495233e-01 6.920906983927859191e-01
4.852941176470588758e+00 7.352941176470588758e-01 3.634128404034855819e+00 2.898834286387796944e+00 1.069221133339519070e-01 7.143890292247709883e-01
5.000000000000000000e+00 7.352941176470588758e-01 3.690539736959979944e+00 2.955245619312921068e+00 8.739466188914994660e-02 7.353893951079283342e-01
0.000000000000000000e+00 8.823529411764705621e-01 3.582670025194953478e+00 2.700317084018482916e+00 2.208510585404674931e-01 3.998895750174109587e-01
1.470588235294117696e-01 8.823529411764705621e-01 3.586960657039576006e+00 2.704607715863105444e+00 2.490207089347812042e-01 4.471822642049946839e-01
2.941176470588235392e-01 8.823529411764705621e-01 3.587369403385450628e+00 2.705016462208980066e+00 2.752648098381428876e-01 4.861619715992971380e-01
4.411764705882352811e-01 8.823529411764705621e-01 3.582564884198300881e+00 2.700211943021830319e+00 2.991413707276119882e-01 5.156082919904593220e-01
5.882352941176470784e-01 8.823529411764705621e-01 3.573374008258670020e+00 2.691021067082199458e+00 3.207325924242306892e-01 5.361737550044037848e-01
7.352941176470588758e-01 8.823529411764705621e-01 3.562589555291836518e+00 2.680236614115365956e+00 3.409070549995331656e-01 5.482700575697923018e-01
8.823529411764705621e-01 8.823529411764705621e-01 3.546291211757943262e+00 2.663938270581472700e+00 3.592587425698628989e-01 5.540653192438508290e-01
1.029411764705882470e+00 8.823529411764705621e-01 3.527969831574937487e+00 2.645616890398466925e+00 3.772350225164610715e-01 5.539440110768789616e-01
1.176470588235294157e+00 8.823529411764705621e-01 3.508215210455444044e+00 2.625862269278973482e+00 3.945326596927768437e-01 5.495937449172094702e-01
1.323529411764705843e+00 8.823529411764705621e-01 3.484843902209131983e+00 2.602490961032661421e+00 4.112372867600131987e-01 5.421647470421667725e-01
1.470588235294117752e+00 8.823529411764705621e-01 3.464005750706448339e+00 2.581652809529977777e+00 4.266973811837710961e-01 5.332667492262311848e-01
1.617647058823529438e+00 8.823529411764705621e-01 3.440128767603821025e+00 2.557775826427350463e+00 4.416788702291904456e-01 5.227517835085871978e-01
1.764705882352941124e+00 8.823529411764705621e-01 3.417231866217110614e+00 2.534878925040640052e+00 4.551700244707244658e-01 5.120723183474407136e-01
1.911764705882353033e+00 8.823529411764705621e-01 3.395129354343358496e+00 2.512776413166887934e+00 4.669784301475405908e-01 5.017855226003054003e-01
2.058823529411764941e+00 8.823529411764705621e-01 3.374816375197908336e+00 2.492463434021437774e+00 4.764676852757362968e-01 4.926819244151654509e-01
2.205882352941176627e+00 8.823529411764705621e-01 3.357742764636046040e+00 2.475389823459575478e+00 4.835011285771028122e-01 4.849946072588586232e-01
2.352941176470588314e+00 8.823529411764705621e-01 3.341179818145961100e+00 2.458826876969490538e+00 4.872515375640630308e-01 4.795840113205718791e-01
2.500000000000000000e+00 8.823529411764705621e-01 3.329759076585881772e+00 2.447406135409411210e+00 4.874378963703217549e-01 4.767474007559135418e-01
2.647058823529411686e+00 8.823529411764705621e-01 3.320825462320784460e+00 2.438472521144313898e+00 4.834837712161915158e-01 4.769447169647236806e-01
2.794117647058823817e+00 8.823529411764705621e-01 3.315317295153640043e+00 2.432964353977169480e+00 4.751529112270560518e-01 4.803659399646687533e-01
2.941176470588235503e+00 8.823529411764705621e-01 3.315913477239558205e+00 2.433560536063087643e+00 4.621078682819053651e-01 4.871973411677143484e-01
3.088235294117647189e+00 8.823529411764705621e-01 3.319558405276561430e+00 2.437205464100090868e+00 4.443407663583244238e-01 4.973808130642302094e-01
3.235294117647058876e+00 8.823529411764705621e-01 3.329184750852570041e+00 2.446831809676099478e+00 4.216237663482281239e-01 5.111525409244048745e-01
3.382352941176470562e+00 8.823529411764705621e-01 3.343089344765095561e+00 2.460736403588624999e+00 3.943348678002388530e-01 5.281910140686157940e-01
3.529411764705882248e+00 8.823529411764705621e-01 3.362497418286981343e+00 2.480144477110510781e+00 3.632045470007351784e-01 5.479996762126777554e-01
3.676470588235294379e+00 8.823529411764705621e-01 3.385743879003928036e+00 2.503390937827457474e+00 3.289591906803558397e-01 5.702311721851577309e-01
3.823529411764706065e+00 8.823529411764705621e-01 3.415037424232746588e+00 2.532684483056276026e+00 2.931724273339574305e-01 5.937823764674158289e-01
3.970588235294117752e+00 8.823529411764705621e-01 3.448820683984355817e+00 2.566467742807885255e+00 2.565845807783358468e-01 6.184461860816267142e-01
4.117647058823529882e+00 8.823529411764705621e-01 3.487067568717904464e+00 2.604714627541433902e+00 2.208364977037715060e-01 6.435036292717625228e-01
4.264705882352941124e+00 8.823529411764705621e-01 3.527771991892375780e+00 2.645419050715905218e+00 1.873191782343285594e-01 6.681125549756985471e-01
4.411764705882353255e+00 8.823529411764705621e-01 3.573226640009091071e+00 2.690873698832620509e+00 1.567935841828583532e-01 6.918952646703293574e-01
4.558823529411764497e+00 8.823529411764705621e-01 3.620690193634909626e+00 2.738337252458439064e+00 1.296784109607032331e-01 7.147917313269583905e-01
4.705882352941176627e+00 8.823529411764705621e-01 3.672546573721486407e+00 2.790193632545015845e+00 1.064400085935887086e-01 7.362898732808659252e-01
4.852941176470588758e+00 8.823529411764705621e-01 3.724182337009724897e+00 2.841829395833254335e+00 8.685322151433283455e-02 7.563878774801192639e-01
5.000000000000000000e+00 8.823529411764705621e-01 3.778370856215039097e+00 2.896017915038568535e+00 7.080201733541123532e-02 7.748275015769245933e-01
0.000000000000000000e+00 1.029411764705882470e+00 3.693359127597458880e+00 2.663947362891576631e+00 2.169579280967292856e-01 4.033017282678814652e-01
1.470588235294117696e-01 1.029411764705882470e+00 3.701060413817744088e+00 2.671648649111861396e+00 2.441903626792658877e-01 4.488414172370332467e-01
2.941176470588235392e-01 1.029411764705882470e+00 3.702809026960133032e+00 2.673397262254250784e+00 2.690476440788645007e-01 4.868240635349660450e-01
4.411764705882352811e-01 1.029411764705882470e+00 3.702040449030748359e+00 2.672628684324865667e+00 2.918936280410987516e-01 5.159506303354531864e-01
5.882352941176470784e-01 1.029411764705882470e+00 3.696471749913694538e+00 2.667059985207812289e+00 3.127103673843587006e-01 5.366561553723572242e-01
7.352941176470588758e-01 1.029411764705882470e+00 3.685191906269258411e+00 2.655780141563376162e+00 3.315646621307454245e-01 5.499794185670597857e-01
8.823529411764705621e-01 1.029411764705882470e+00 3.672304556808437592e+00 2.642892792102554900e+00 3.492649172493524357e-01 5.568410206434530885e-01
1.029411764705882470e+00 1.029411764705882470e+00 3.656243799329049970e+00 2.626832034623167722e+00 3.652377958841748207e-01 5.592853267941187978e-01
1.176470588235294157e+00 1.029411764705882470e+00 3.637405146650509735e+00 2.607993381944627487e+00 3.806376244575692125e-01 5.575037000545730592e-01
1.323529411764705843e+00 1.029411764705882470e+00 3.617394060320851423e+00 2.587982295614969175e+00 3.949741285856410156e-01 5.531198338043179508e-01
1.470588235294117752e+00 1.029411764705882470e+00 3.596014179089288110e+00 2.566602414383405417e+00 4.085795340710062229e-01 5.466068285320162534e-01
1.617647058823529438e+00 1.029411764705882470e+00 3.571558912703889810e+00 2.542147147998007561e+00 4.205467205665374686e-01 5.395842557551326912e-01
1.764705882352941124e+00 1.029411764705882470e+00 3.550046611560038201e+00 2.520634846854155953e+00 4.309209048763115169e-01 5.324309755114987608e-01
1.911764705882353033e+00 1.029411764705882470e+00 3.527781212985022563e+00 2.498369448279140315e+00 4.393681232663760317e-01 5.257656180465946072e-01
2.058823529411764941e+00 1.029411764705882470e+00 3.507650533672209914e+00 2.478238768966327221e+00 4.456342688937255936e-01 5.200896204571905379e-01
2.205882352941176627e+00 1.029411764705882470e+00 3.489757370065085240e+00 2.460345605359202992e+00 4.489598063001028483e-01 5.162935430446610185e-01
2.352941176470588314e+00 1.029411764705882470e+00 3.472039933508619836e+00 2.442628168802737143e+00 4.492051794800276387e-01 5.144952087580554334e-01
2.500000000000000000e+00 1.029411764705882470e+00 3.461193169344157106e+00 2.431781404638274857e+00 4.456916314248073330e-01 5.154242713864897185e-01
2.647058823529411686e+00 1.029411764705882470e+00 3.450820187622596791e+00 2.421408422916714542e+00 4.380141091935069730e-01 5.194485580003308511e-01
2.794117647058823817e+00 1.029411764705882470e+00 3.444321371009145594e+00 2.414909606303263345e+00 4.266557100802431668e-01 5.260555416996495204e-01
2.941176470588235503e+00 1.029411764705882470e+00 3.442205309647516476e+00 2.412793544941633783e+00 4.104067574639501115e-01 5.363183793147903167e-01
3.088235294117647189e+00 1.029411764705882470e+00 3.443779846844340575e+00 2.414368082138458327e+00 3.898579942918858343e-01 5.497081369128852257e-01
3.235294117647058876e+00 1.029411764705882470e+00 3.451505858261183946e+00 2.422094093555301697e+00 3.653516495167090650e-01 5.659383565955727891e-01
3.382352941176470562e+00 1.029411764705882470e+00 3.463398057873391167e+00 2.433986293167508919e+00 3.373698045885546448e-01 5.846290089374736043e-01
3.529411764705882248e+00 1.029411764705882470e+00 3.480913440485978061e+00 2.451501675780095368e+00 3.065644478182509847e-01 6.055874447382653125e-01
3.676470588235294379e+00 1.029411764705882470e+00 3.500669161870388457e+00 2.471257397164506209e+00 2.739425400560009938e-01 6.278869544186331808e-01
3.823529411764706065e+00 1.029411764705882470e+00 3.526907854474381043e+00 2.497496089768498351e+00 2.406322612021914442e-01 6.513619912839554438e-01
3.970588235294117752e+00 1.029411764705882470e+00 3.558229638867081768e+00 2.528817874161199519e+00 2.080083135309506448e-01 6.747291007444499167e-01
4.117647058823529882e+00 1.029411764705882470e+00 3.591994763291358250e+00 2.562582998585475558e+00 1.770325191927848152e-01 6.976971269442739931e-01
4.264705882352941124e+00 1.029411764705882470e+00 3.630954042537998472e+00 2.601542277832115779e+00 1.485329548374141329e-01 7.201366826551729439e-01
4.411764705882353255e+00 1.029411764705882470e+00 3.673725999272398290e+00 2.644314234566516042e+00 1.233352676744337434e-01 7.410847480966603618e-01
4.558823529411764497e+00 1.029411764705882470e+00 3.718306422505722519e+00 2.688894657799839827e+00 1.012967034996720000e-01 7.608852659796289108e-01
4.705882352941176627e+00 1.029411764705882470e+00 3.764637498180037234e+00 2.735225733474154985e+00 8.276210626396870995e-02 7.791847858134763882e-01
4.852941176470588758e+00 1.029411764705882470e+00 3.814092468533998748e+00 2.784680703828116499e+00 6.749246546504349131e-02 7.956004650113505106e-01
5.000000000000000000e+00 1.029411764705882470e+00 3.864905123038075985e+00 2.835493358332193736e+00 5.497956324324716065e-02 8.105452582603130951e-01
0.000000000000000000e+00 1.176470588235294157e+00 3.802841709099872958e+00 2.626371120864578579e+00 2.086646016774633683e-01 4.102362257210611651e-01
1.470588235294117696e-01 1.176470588235294157e+00 3.813767711761547829e+00 2.637297123526253451e+00 2.336411769877781708e-01 4.549913824650339556e-01
2.941176470588235392e-01 1.176470588235294157e+00 3.818827388913062393e+00 2.642356800677768014e+00 2.565493319780356440e-01 4.924145876321879278e-01
4.411764705882352811e-01 1.176470588235294157e+00 3.820177260856390866e+00 2.643706672621096487e+00 2.774765940506210282e-01 5.217166698756788845e-01
5.882352941176470784e-01 1.176470588235294157e+00 3.816355925743081023e+00 2.639885337507786645e+00 2.962521653729954241e-01 5.437625089356404873e-01
7.352941176470588758e-01 1.176470588235294157e+00 3.808373557430924095e+00 2.631902969195629716e+00 3.131787364808746310e-01 5.589451765069887168e-01
8.823529411764705621e-01 1.176470588235294157e+00 3.796473755918723825e+00 2.620003167683429446e+00 3.286782854878045890e-01 5.683387215710491436e-01
1.029411764705882470e+00 1.176470588235294157e+00 3.781997520886690722e+00 2.605526932651396343e+00 3.426280352214057801e-01 5.733277588002660963e-01
1.176470588235294157e+00 1.176470588235294157e+00 3.764181254295204671e+00 2.587710666059910736e+00 3.555110143303747972e-01 5.747448732353328538e-01
1.323529411764705843e+00 1.176470588235294157e+00 3.745612043672984282e+00 2.569141455437690347e+00 3.673771398670244159e-01 5.735116559012809478e-01
1.470588235294117752e+00 1.176470588235294157e+00 3.723841747705382232e+00 2.547371159470087854e+00 3.776490583713802973e-01 5.709927520317190641e-01
1.617647058823529438e+00 1.176470588235294157e+00 3.703545807046032312e+00 2.527075218810738377e+00 3.862704463221579565e-01 5.678816404476768609e-01
1.764705882352941124e+00 1.176470588235294157e+00 3.681130899227531117e+00 2.504660310992236738e+00 3.932167185070569171e-01 5.646155363283197337e-01
1.911764705882353033e+00 1.176470588235294157e+00 3.659011620964363054e+00 2.482541032729068675e+00 3.978897700708403651e-01 5.621000375309112007e-01
2.058823529411764941e+00 1.176470588235294157e+00 3.639615537341368778e+00 2.463144949106074399e+00 4.003105598281850308e-01 5.605962188714501693e-01
2.205882352941176627e+00 1.176470588235294157e+00 3.619954737860780813e+00 2.443484149625486879e+00 4.001224995845573673e-01 5.605269003290056506e-01
2.352941176470588314e+00 1.176470588235294157e+00 3.604243892772293734e+00 2.427773304536999355e+00 3.963667461640492107e-01 5.629527932553833880e-01
2.500000000000000000e+00 1.176470588235294157e+00 3.588305000957606516e+00 2.411834412722312138e+00 3.892775784904068948e-01 5.676609493994284605e-01
2.647058823529411686e+00 1.176470588235294157e+00 3.576724850767473818e+00 2.400254262532179439e+00 3.785718635122769515e-01 5.749505604925236879e-01
2.794117647058823817e+00 1.176470588235294157e+00 3.570587216884990589e+00 2.394116628649696210e+00 3.642733803782062796e-01 5.847682419403535947e-01
